"Source:","http://www.lib.berkeley.edu/MRC/sanfranmovies.html"
"

San Francisco and the Bay Area in the Movies
"The House on Telegraph Hill (1951)","Directed by Robert Wise. Cast: Richard Basehart, Valentina Cortesa, William Lundigan, Fay Baker, Gordon Gebert. Victoria Kowelska has lived through World War II bombings and relocation camps, and has finally emigrated to San Francisco. She has assumed her dead friend's identity and now lives among her family, including a young boy who is to inherit a fortune. She falls for the boy's guardian but soon learns that she may be in danger again. Features scenes of Coit Tower, Telegraph Hill, Market Street. 93 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+5258"">DVD 5258Ж","â€¢149;Ѭ href=""http://us.imdb.com/title/tt0043660/"">Credits and other information from the Internet Movie DatabaseЖ
","See also:","â€¢149;Keenan, Richard C. The films of Robert Wise / Richard C. Keenan. Lanham, Md. : Scarecrow Press, 2007. (Main (Gardner) Stacks PN1998.3.W569 K44 2007)","â€¢149;Leemann, Sergio. Robert Wise on his films : from editing room to director's chair / by Sergio Leemann. Los Angeles : Silman-James Press ; Hollywood, CA : Distributed by Samuel French Trade, c1995. (Main (Gardner) Stacks PN1998.3.W569 L44 1995)","San Francisco and the Bay Area in the Movies"
"Howl(1979)","Directed by Rob Epstein & Jeffrey. Cast: James Franco, Jon Hamm, Mary Louise Parker, David Strathairn, Jeff Daniels, Bob Balaban, Alessandro Nivola, Treat Williams. In this drama Allen Ginsberg recounts the road trips, love affairs, and search for personal liberation that led to the most timeless, electrifying, and controversial work of his career. Pushing the limits and challenging the mainstream, the passionate and provocative Howl and its publisher find themselves on trial for obscenity, with prosecutor Ralph McIntosh setting out to have the book banned, while defense attorney Jake Ehrlich fervently argues for freedom of speech and creative expression. Based in part on ""Howl and other poems"" by Allen Ginsberg. 84 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X5204"">DVD X5204Ж","â€¢149; Ѭ href=""http://www.imdb.com/title/tt1049402/"">Credits and other information from the Internet Movie DatabaseЖ
","San Francisco and the Bay Area in the Movies"
"I Remember Mama (1978)","Directed by George Stevens. Cast: Irene Dunne, Barabara Bel Geddes, Oscar Homolka, Philip Dorn, Sir Cedric Hardwicke, Edgar Bergen, Rudy Vallee, Barbara O'Neil, Ellen Corby.. In turn-of-the-century San Francisco, young Katrina Hansen chronicles episodes of life with her extended immigrant Norwegian family, who combine traditional Norwegian values with ""modern"" American ways. The film was so successful that it became a popular radio show, and then a TV sitcom, both with Barbara BelGeddes and Irene Dunne from the film. Based on the play of the same title, adapted and directed by John Van Druten, adapted from the novel: Mama's bank account by Kathryn Forbes. 134 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X35"">DVD X35Ж","â€¢149;Ѭ href=""http://www.imdb.com/title/tt0040458/"">Credits and other information from the Internet Movie DatabaseЖ","San Francisco and the Bay Area in the Movies"
"Impact (1949)","Directed by Arthur Lubin. Cast: Brian Donlevy, Ella Raines, Charles Coburn, Helen Walker, Anna May Wong. In San Francisco, the successful self-made businessman Walter Williams has just bought three factories in Denver with the approval of the board of directors. His beloved wife Irene tells him that she is not feeling well to travel with him, and asks Walter to give a lift to her cousin Jim Torrance. On the highway, Jim, who is actually Irene's lover, tries to kill Walter hitting his head and throwing him in a cliff, and has a fatal accident while escaping driving Walters's car. Walter is considered dead and later his wife is sent to jail accused of plotting his murder. Meanwhile, the wounded Walter sleeps in a moving van and awakes in Larkspur, a small town in Idaho. He is hired as a mechanic in a gas station by the owner, Marsha Peters. For three months, Walter reads the news, expecting revenge with Irene sentenced to death, and he and Marsha fall in love for each other. When Walter discloses the truth to Marsha... Features scenes in SF, Sausalito, and Larkspur. 111 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+2152"">DVD 2152Ж","â€¢149;Ѭ href=""http://us.imdb.com/title/tt0041503/"">Credits and other information from the Internet Movie DatabaseЖ
","San Francisco and the Bay Area in the Movies"
"Invasion of the Body Snatchers (1978)","Directed by Philip Kaufman. Cast: Donald Sutherland, Brooke Adams, Leonard Nimoy, Jeff Goldblum, Veronica Cartwright. Filmy spores fall from space over San Francisco, and the city blossoms with beautiful new flora. People take the flowers home and as they sleep, the plants creep over them, devouring their bodies and stealing their identities--everything except their emotions, their uniqueness, their souls. See Ѭ href=""http://www.imdb.com/title/tt0077745/locations"">IMDB locations for more informationЖ. Special DVD features: Disc 1: Commentary by director Philip Kaufman ; Disc 2: ""Re-visitors from outer space or How I learned to stop worrying and love the pod"" featurette; inside the pods: examining the Invasion: ""Practical magic,"" ""The man behind the scream"" and ""The invasion will be televised."" 117 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+8104"">DVD 8104Ж","â€¢149;Ѭ href=""http://us.imdb.com/Title?0077745"">Credits and other information from the Internet Movie DatabaseЖ
","Ѭ href=""http://www.lib.berkeley.edu/MRC/scifibib.html#bodysnatch"">See separate bibliography of reviews and articles about this filmЖ
","San Francisco and the Bay Area in the Movies"
"It Came From Beneath the Sea (1955)","Directed by Robert Gordon. Cast: Kenneth Tobey, Faith Domergue, Donald Curtis, Ian Keith, Dean Maddox, Jr. Special visual effects, Ray Harryhausen. An angry giant octopus, driven from the depths by an H-bomb explosion counts among its victims a fishing trawler, a family sunning at the beach, several San Francisco skyscrapers and even the Golden Gate Bridge! A daring attempt by a submarine commander and scientists to destroy the monster while saving themselves is a gripping finale to this science fiction thriller with terrific stop-motion special effects by the master, Ray Harryhausen. Based on a story by Ray Bradbury. 80 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+3292"">DVD 3292Ж","â€¢149;Ѭ href=""http://us.imdb.com/Title?0048215"">Credits and other information from the Internet Movie DatabaseЖ

","See also:","â€¢149;Harryhausen, Ray. Ray Harryhausen : an animated life New York : Billboard Books, 2004. (MAIN: NC1766.U52 H374 2004)","â€¢149;Mandell, P. ""Of genies and dragons: the career of Ray Harryhausen."" American Cinematographer v. 73 (December 1992) p. 77-81","San Francisco and the Bay Area in the Movies"
"Jagged Edge (1985)","Directed by Richard Marquand. Cast: Glenn Close, Jeff Bridges, Peter Coyote, Robert Loggia. San Francisco heiress Page Forrester is brutally murdered in her remote beach house. Her husband Jack is devastated by the crime but soon finds himself accused of her murder. He hires lawyer Teddy Barnes to defend him, despite the fact she hasn't handled a criminal case in years. There's a certain chemistry between them and Teddy soon finds herself defending the man she loves. 108 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X2244"">DVD X2244Ж","â€¢149;Ѭ href=""%20http://us.imdb.com/title/tt0089360"">Credits and other information from the Internet Movie DatabaseЖ


Reviews and articles:
â€¢149;Arnett, Robert. ""Eighties noir: the dissenting voice in Reagan's America.(analysis of outstanding film noir works in the 1980s)."" Journal of Popular Film and Television 34.3 (Fall 2006): 123(7). Ѭ href=""http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:iipa:&rft_dat=xri:iipa:article:citation:iipa00456295"">Full-text of this article / review is available:UC users onlyЖ


","San Francisco and the Bay Area in the Movies"
"Jitney Elopement (aka. Charlie's Elopement, Married in Haste)(1915)","Directed by and starring Charles Chaplin. Essanay Studios. Edna's father wants her to marry wealthy Count He-Ha. Charlie, Edna's true love, impersonates the Count at dinner, but the real Count shows up and Charlie is thrown out. Later on Charlie and Edna are chased by her father, The Count, and three policeman. The pursuers drive off a pier. Features shots of Golden Gate Park, Ocean Beach, and the Mission District. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+74"">DVD 74Ж","San Francisco and the Bay Area in the Movies"
"Joy Luck Club (1993)","Directed by Wayne Wang. Cast: Tsai Chin, Kieu Chinh, Lisa Lu, France Nuyen, Rosalind Chao, Lauren Tom, Tamlyn Tomita, Ming-Na Wen, Michael Paul Chan, Andrew McCarthy, Christopher Rich, Russell Wong, Vivian Wu. Now that her mother has died, a Chinese-American daughter has come to take her place in the social club founded forty years ago only to discover secrets her mother never shared with her family. Based on the novel by Amy Tan. Based on the novel by Amy Tan (New York: Putnam's, c1989. UCB AsianAmer PS3570.A2 J6; UCB Bancroft PS3570.A48 J6 1989; UCB Main PS3570.A48 J69 1989; UCB Moffitt PS3570.A48 J6 1989) ; ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+3151"">DVD 3151Ж, Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:1042"">vhs 999:1042Ж","â€¢149;Ѭ href=""http://us.imdb.com/title/tt0107282/"">Credits and other information from the Internet Movie DatabaseЖ","Ѭ href=""http://www.lib.berkeley.edu/MRC/imagesasiansbib.html#joyluck"">See separate bibliography of reviews and articles about this filmЖ
","San Francisco and the Bay Area in the Movies"
"La Mission (2009)","Directed by Peter Bratt. Cast: Benjamin Bratt, Erika Alexander, Jeremy Ray Valdez, Jesse Borrego, Talisa Soto Bratt. Che gets by on his macho persona, but lives for the love of his son Jesse. When he discovers that Jesse has been living a secret life, Che reacts violently and is forced to examine his actions and the life he lives. Powerful and challenging, a moving portrayal of redemption and fatherhood. 116 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X5005"">DVD X5005Ж","â€¢149; Ѭ href=""http://www.imdb.com/title/tt1200272/"">Credits and other information from Internet Movie DatabaseЖ","San Francisco and the Bay Area in the Movies"
"Lady From Shanghai(1948)","Directed by Orson Welles. Cast: Welles, Rita Hayworth, Everett Sloane, Glenn Anders, Ted de Corsia. An Irish seaman becomes involved in a web of intrigue when he is hired to work on a yacht owned by a crippled lawyer and his beautiful, mysterious wife. As in all of Welles's films, the camerawork is dazzling, with evocative use made of San Francisco Chinatown, the Steinhardt Aquarium and Playland's Hall of Mirrors. See Ѭ href=""http://www.imdb.com/title/tt0040525/locations"">IMDB locations for more informationЖ. 87 min. ; ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+332"">DVD 332Ж, Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:63"">vhs 999:63Ж","â€¢149;Ѭ href=""http://us.imdb.com/title/tt0040525/"">Credits and other information from the Internet Movie DatabaseЖ","Ѭ href=""http://www.lib.berkeley.edu/MRC/Noirbib.html#shanghai"">See separate bibliography of reviews and articles about this filmЖ
","San Francisco and the Bay Area in the Movies"
"The Last of His Tribe (TV, 1992)","Directed by Harry Hook. Cast: Jon Voight, Graham Greene, David Ogden Stiers, Jack Blessing, Anne Archer. In 1911 in Northern California, a rancher found a naked, unconscious Indian, near death, lying in his horse corral. After he was revived and brought back to health, it was eventually discovered that the Indian, named Ishi, was the last surviving member of a small tribe called the Yahi, which had been decimated by disease, starvation and clashes with other tribes high in the mountains, and was so reclusive that none of the area's white residents, and few of its Indians, knew of their existence or had ever even heard of them. Ishi was studied and eventually befriended by UC Berkeley anthropologist Theodore Kroeber who wrote a book about him, upon which this film was based. 90 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:1930"">vhs 999:1930Ж","â€¢149; Ѭ href=""http://us.imdb.com/title/tt0104690/"">Credits and other information from the Internet Movie DatabaseЖ","San Francisco and the Bay Area in the Movies"
"The Laughing Policeman (1973)","Directed by Stuart Rosenberg. Cast: Walter Matthau, Bruce Dern, Lou Gossett, Albert Paulsen, Anthony Zerbe. An off-duty policeman is among the victims of a massacre on a town bus in San Francisco, and unearthing the person responsible becomes the task of SFPD Lieutenant Jake Martin, his parter Leo Larsen, and a squad of department detectives, who work to learn the identities of the varied victims in the hope that it will lead to clues to the killer. When the investigation repeatedly leads to dead ends Martin, with the reluctant help of Larsen, decides to smoke out the bus killer, a move that leaves him in danger when the killer has another bus in the sights of his sub-machine gun. Based on the novel by Per Wahloo and Maj Sjowall. 109 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+9969"">DVD 9969Ж","â€¢149; Ѭ href=""http://www.imdb.com/title/tt0070292/"">Credits and other information from the Internet Movie DatabaseЖ
","San Francisco and the Bay Area in the Movies"
"The Lineup (1958)","Directed by Don Siegel. Cast: Eli Wallach, Robert Keith, Warner Anderson, Richard Jaeckel, Emile Meyer. Follows the duel plots of two criminals smuggling dope, and the policemen trailing them across San Francisco. The film features a wildly disorienting car chase that culminates on the then unfinished Embarcadero Freeway. Based on the CBS television series ""Lineup"" ; from an idea created by Lawrence L. Klee. Bonus features: ""The influence of Noir with Christopher Nolan"", commentary with authors Eddie Muller and James Ellroy. 86 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X2400"">DVD X2400Ж","â€¢149; Ѭ href=""http://www.imdb.com/title/tt0051866/"">Credits and other information from the Internet Movie DatabaseЖ
","San Francisco and the Bay Area in the Movies"
"The Love-ins(1967)","Directed by Arthur Dreifuss. Cast: Richard Todd, James MacArthur, Sausan Oliver, Mark Goddard, Joe Pyne. It's the 1960s and every ""love child"" is in search of a guru to follow and lead them to enlightenment. Set in San Francisco's Haight-Ashbury District, tells the story of a group of hippies who follow a much older man, who turns himself into their ""guru,"" leading them astray and having his way with the young women in his ""flock."" Bonus features: Theatrical trailers ; documentary ""Los Angeles' 1st love-in Easter Sunday, 1967."" 91 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+2549"">DVD 2549Ж","â€¢149;Ѭ href=""http://us.imdb.com/title/tt0061922/"">Credits and other information from the Internet Movie DatabaseЖ
","San Francisco and the Bay Area in the Movies"
"Mabel and Fatty Viewing the World's Fair at San Francisco(1915)","Cast: Mabel Normand, Roscoe ""Fatty"" Arbuckle; writer and producer: Mack Sennett. Keystone Film Company. ""Frequent comedy co-stars Fatty Arbuckle and Mabel Normand take viewers on a tour of the 1915 Panama-Pacific Exposition in San Francisco. Attractions shown include the U.S. Battleship ""Oregon"", the Australian convict ship ""Success"" (complete with such punishment devices as a flogging rack and a spiked Iron Maiden), the world's tallest flagpole (251 feet), the Court of Abundance, the Court of the Universe (with sunken garden) and the Tower of Jewels. Fatty and Mabel also visit Frisco's still-under-construction City Hall, accompanied by Frisco's then-Mayor James Rolph Jr. Also appearing in the film is opera star Ernestine Schumann-Heink."" [Ѭ href=""http://www.imdb.com/title/tt0005675/plotsummary"">IMDBЖ]","â€¢149;Ѭ href=""http://www.imdb.com/title/tt0005675/"">Credits and other information from the Internet Movie DatabaseЖ

â€¢149;Ѭ href=""http://www.sfmuseum.net/loc/fatty.html"">View onlineЖ","San Francisco and the Bay Area in the Movies"
"The Maltese Falcon (1931)","Directed by Roy Del Ruth. Cast: Ricardo Cortez, Bebe Daniels, Dudley Digges, Una Merkel, Robert Elliott, Thelma Todd, Dwight Frye. Better known as the first version of ""The Maltese Falcon"", this 1931 production reflects the industry before movie ratings and codes. After the death of his partner, detective Sam Spade, played by Ricardo Cortez, is dragged into a quest for a priceless statuette. 78 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+6282"">DVD 6282Ж","â€¢149;Ѭ href=""http://www.imdb.com/title/tt0022111/"">Credits and other information from the Internet Movie DatabaseЖ","San Francisco and the Bay Area in the Movies"
"(Maltese Falcon) Satan Met a Lady (1936)","Directed by William Dieterle. Cast: Bette Davis, Warren William, Alison Skipworth, Arthur Treacher, Marie Wilson, Winifred Shaw, Porter Hall, Olin Howland, Charles Wilson. Earlier screen version of Dashiell Hammett's ""Maltese Falcon"". The mystery this time surrounds the whereabouts of a gem-filled ram's horn sought by a mysterious woman. Bette Davis shines as the title's Lady, a blonde schemer who insists a gentleman remove his hat when in the presence of a lady holding a gun. 74 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+6282"">DVD 6282Ж","â€¢149;Ѭ href=""http://www.imdb.com/title/tt0028219/"">Credits and other information from the Internet Movie DatabaseЖ
","San Francisco and the Bay Area in the Movies"
"Maltese Falcon (1941)","Directed by John Huston. Cast: Humphrey Bogart, Mary Astor, Gladys George, Sidney Greenstreet, Peter Lorre. Centers around an unrelenting search for a valuable and elusive falcon statuette. 100 min. ; ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+173"">DVD 173Ж, Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVHS+999:17"">VHS 999:17Ж","â€¢149;Ѭ href=""http://us.imdb.com/title/tt0033870/"">Credits and other information from the Internet Movie DatabaseЖ


â€¢149;Awards & Honors
â€¢149;Ѭ href=""http://www.loc.gov/film/"">National Film Registry SelectionЖ

","Ѭ href=""http://www.lib.berkeley.edu/MRC/hustonbib.html#falcon"">See separate bibliography of reviews and articles about this filmЖ","San Francisco and the Bay Area in the Movies"
"Medicine for Melancholy (2008)","Director, Barry Jenkins. Cast: Wyatt Cenac, Tracey Heggins. Two African American twenty-somethings have a one-night stand. And a night they barely remember becomes a day they will never forget. A tale of sex, race, bicycles and modern urban life. Deals with the challenge of being a minority in a rapidly gentrifying San Francisco. Special features: Director's notes: an in-depth interview with Barry Jenkins at the London Film Festival; trailer. 88 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X3759"">DVD X3759Ж","â€¢149;Ѭ href=""http://www.imdb.com/title/tt1133989/"">Credits and other information from the Internet Movie DatabaseЖ","San Francisco and the Bay Area in the Movies"
"Milk (2008)","Director, Gus Van Sant. Cast: Sean Penn, Emile Hirsch, Josh Brolin, Diego Luna, James Franco. Profiles the life of Harvey Milk, a middle-aged New Yorker who, after moving to San Francisco, became a Gay Rights activist and city politician. On his third attempt, he was elected to San Francisco's Board of Supervisors in 1977. His election made him the first openly gay man to be elected to public office in the United States. The following year, both he and the city's mayor, George Moscone, were shot to death by former city supervisor, Dan White, who blamed his former colleagues for denying White's attempt to rescind his resignation from the board. 129 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X1378"">DVD X1378Ж","â€¢149;Ѭ href=""http://www.imdb.com/title/tt1013753/"">Credits and other information from the Internet Movie DatabaseЖ

â€¢149;Awards

â€¢149;Academy Awards - Best Actor
â€¢149;Broadcast Film Critics Association Awards - Best Actor
â€¢149;Los Angeles Film Critics Association Awards - Best Actor
â€¢149;National Board of Review, USA - Best Actor
â€¢149;National Society of Film Critics Awards, USA - Best Actor
â€¢149;New York Film Critics Circle Awards - Best Picture; Best Actor
â€¢149;San Francisco Film Critics Circle Award - Best Picture; Best Director




See also:
â€¢149;Black, Dustin Lance. Milk : the shooting script . / screenplay by Dustin Lance Black ; introd. by Gus van Sant. New York : Newmarket Press, c2008. (Main (Gardner) Stacks PN1997.2 .M52 2008)



Ѭ href=""http://www.lib.berkeley.edu/MRC/GayBib.html#milk"">See separate bibliography of reviews and articles about this filmЖ
","San Francisco and the Bay Area in the Movies"
"Mr. Wong series","Cast: Boris Karloff as Chinese detective James Lee Wong. Set in San Francisco. See Ѭ href=""http://www.lib.berkeley.edu/MRC/imagesasians.html#wong"">Images of Asian videographyЖ for descriptions.","San Francisco and the Bay Area in the Movies"
"Mrs. Doubtfire (1993)","Directed by Chris Columbus. Cast: Robin Williams, Sally Field, Pierce Brosnan, Harvey Fierstein, Robert Prosky. Daniel Hillard is no ordinary father, so when he learns his ex-wife needs a housekeeper, he applies for the job. With the perfect wig, a little makeup and a dress for all occasions, he becomes Mrs. Doubtfire, a devoted British housekeeper who is hired on the spot. Free to be the ""woman"" he never knew he could be, the disguised Daniel creates a whole new life with his entire family. The family house is a white Victorian located at 2640 Steiner Street. At his apartment (1200 Washington Street), Williams' character has a panoramic view of the city. The film also features the Transamerica Pyramid as a background shot. Based upon ""Alias Madame Doubtfire"" by Anne Fine. See: Ѭ href=""http://www.movie-locations.com/movies/m/mrsdoubtfire.html"">World Guide to Movie Locations for more information.Ж Special features: Running commentary by Chris Columbus; over 30 minutes of deleted scenes; on-camera interviews with Robin Williams, Pierce Brosnan, Harvey Fierstein, Chris Columbus; interview with Chuck Jones; behind-the-scenes footage of makeup tests and application; storyboards, animation pencil tests; original theatrical trailers; TV sports. 125 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+9471"">DVD 9471Ж","â€¢149; Ѭ href=""http://www.imdb.com/title/tt0107614/"">Credits and other information from the Internet Movie DatabaseЖ","San Francisco and the Bay Area in the Movies"
"Moneyball (1984)","Directed by Bennett Miller. Cast: Brad Pitt, Jonah Hill, Philip Seymour Hoffman, Robin Wright. Tells the true story of Oakland A's general manager Billy Beane's successful attempt to put together a baseball club on a budget by employing computer-generated analysis to draft his players. Based on the book by Michael Lewis. Special features: Billy Beane: re-inventing the game; blooper with Brad Pitt and Jonah Hill; Moneyball: playing the game, a behind-the-scenes look at the making of the movie; deleted scenes. 133 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X6854"">DVD X6854Ж","â€¢149;Ѭ href=""http://www.imdb.com/title/tt1210166/"">Credits and other information from the Internet Movie DatabaseЖ","San Francisco and the Bay Area in the Movies"
"Mutiny (TV, 1999)","Directed by Kevin Hooks. Cast: Michael Jai White, Duane Martin, David Ramsey, Matthew Glave, David Barry Gray. In 1944, a Victory ship exploded at the Port Chicago navy base near San Francisco killing 320 and wounding hundreds more. The victims were mostly untrained African-American sailors, forced to do the dangerous (and segregated) job of loading live munitions. When 50 of the shaken survivors refused to continue the hazardous duty without proper training and equipment, the most explosive military trail in the nation's history began... 90 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:2861"">vhs 999:2861Ж","â€¢149;Ѭ href=""http://us.imdb.com/Title?0181769"">Credits and other information from the Internet Movie DatabaseЖ","San Francisco and the Bay Area in the Movies"
"Old San Francisco (1927)","Directed by Alan Crosland. Cast: Dolores Costello, Warner Oland, Charles Emmett Mack, Josef Swickard, Anna May Wong, Anders Randolf, Angelo Rossitto. In this romance set in the days when 'Frisco was the Paris of America, the action careens from rancho to saloon to secret dungeon with a recreation of the earthquake of 1906 as the finale. 89 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X2085"">DVD X2085Ж","â€¢149;Ѭ href=""http://www.imdb.com/title/tt0018218/"">Credits and other information from the Internet Movie DatabaseЖ
","San Francisco and the Bay Area in the Movies"
"The Organization (1971)","Director, Don Medford. Cast: Sidney Poitier, Barbara McNair, Sheree North, Gerald S. O'Loughlin, Raul Julia, Fred Beir, Allen Garfield, Ron O'Neil, and Dan Travanti. Sidney Poitier's third and final appearance as police officer - now lieutenant - Virgil Tibbs. Tibbs becomes a rebel as he tries to help a group of civilian citizens bust a major drug-smuggling ring in San Francisco. 108 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+4563"">DVD 4563Ж","â€¢149;Ѭ href=""http://www.imdb.com/title/tt0067535/"">Credits and other information from the Internet Movie DatabaseЖ","San Francisco and the Bay Area in the Movies"
"Out of the Past (1947)","Directed by Jacques Tourneur. Cast: Robert Mitchum, Kirk Douglas, Jane Greer, Rhonda Fleming. Jeff (Robert Mitchum), a former private detective, is hired by a gangster (Kirk Douglas) to find his former girlfriend (Jane Greer) whom he still loves, who took 10,000 from him and disappeared. Jeff not only finds the girl, but falls in love with her as well, thus, making the gangster very jealous. During the investigation and the unexpected love affair several murders occur which ultimately lead to further tragedies. The streets of San Francisco have never seemed more sinister. See Ѭ href=""http://us.imdb.com/title/tt0039689/locations"">IMDB locations for more informationЖ. ; ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+2720"">DVD 2720Ж, Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:657"">vhs 999:657Ж","â€¢149;Ѭ href=""http://us.imdb.com/title/tt0039689/"">Credits and other information from the Internet Movie DatabaseЖ","Ѭ href=""http://www.lib.berkeley.edu/MRC/Noirbib.html#past"">See separate bibliography of reviews and articles about this filmЖ","San Francisco and the Bay Area in the Movies"
"Outside the Law (1921)","Directed by Tod Browning. Cast: Lon Chaney, Priscilla Dean, Ralph Lewis, E. A. Warren, Wheeler Oakman. Lon Chaney delivers a dual performance of dynamic intensity, starring as Ah Wing, a kind-hearted student of Confucian philosophy, and Black Mike Sylva, a murderous rake of the San Francisco underworld, tempting Priscilla Dean to choose between lives of crime and domesticity. 75 min. ; ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X4285"">DVD X4285Ж, Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:3594"">vhs 999:3594Ж","â€¢149;Ѭ href=""http://us.imdb.com/title/tt0012538/"">Credits and other information from the Internet Movie DatabaseЖ

","San Francisco and the Bay Area in the Movies"
"Pal Joey (1957)","Directed by George Sidney. Cast: Rita Hayworth, Frank Sinatra, Kim Novak. Music, Richard Rodgers: lyrics, Lorenz Hart: screenplay, Dorothy Kingsley. Relates the story of a nightclub entertainer who is also a heel. He romances a wealthy socialite to get her to finance his own nightclub, then falls for a chorine he hires for the club. Based on the play, Pal Joey, book by John O'Hara. Special DVD features: interactive menus, talent files, vintage advertising, original ""Hep Cat"" trailer, bonus trailers, scene selections. 103 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X3092"">DVD X3092Ж","â€¢149; Ѭ href=""http://www.imdb.com/title/tt0050815/"">Credits and other information from the Internet Movie DatabaseЖ","San Francisco and the Bay Area in the Movies"
"Panther (1995)","Directed by Mario Van Peebles; script by Melvin Van Peebles. Cast: Kadeem Hardison, Bokeem Woodbine, Joe Don Baker, Courtney B. Vance, Marcus Chong, Tyrin Turner, James Russo, Mefertiti, M. Emmet Walsh. The story of the rise and fall of a 1960s black radical movement (beginning in Oakland) that captured the imagination of its time. Memoirs by its founders and others have suggested that the Black Panthers never had the power or numbers they claimed, but they served a historic purpose, creating the image of an armed, militant ""self-defense"" group that was an alternative to the nonviolent philosophy of Martin Luther King [from Roger Ebert's review, Ѭ href=""http://www.suntimes.com/ebert/ebert_reviews/1995/05/977684.html"">Chicago Sun TimesЖ, 5/03/1995. Shot in Berkeley, Oakland, and San Francisco. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:1629"">vhs 999:1629Ж","â€¢149; Ѭ href=""http://us.imdb.com/title/tt0114084/"">Credits and other information from the Internet Movie DatabaseЖ","Ѭ href=""http://www.lib.berkeley.edu/MRC/africanambib2.html#panther"">See separate bibliography of reviews and articles about this filmЖ
","San Francisco and the Bay Area in the Movies"
"Patty Hearst (1988)","Director, Paul Schrader. Cast: Natasha Richardson, William Forsythe, Ving Rhames, Frances Fisher, Jodi Long. Explores the crime/political/media story of the '70s: the kidnapping and mental torture of newspaper heiress Patty Hearst by the Symbionese Liberation Army ... and her subsequent transformation into a gun-wielding revolutionary called Tania. Based on the book ""Every secret thing"" by Patricia Campbell Hearst with Alvin Moscow. 108 min. ; ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X4810"">DVD X4810Ж, Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:3271"">vhs 999:3271Ж","â€¢149; Ѭ href=""http://us.imdb.com/Title?0095836"">Credits and other information from the Internet Movie DatabaseЖ
","San Francisco and the Bay Area in the Movies"
"The Penalty (1920)","Directed by Wallace Worsley. Cast: Lon Chaney, Ethel Grey Terry, Charles Clary, Clair Adams, Kenneth Harlan. Blizzard, deranged from a childhood operation in which both his legs were perhaps needlessly amputated after an accident, becomes a vicious criminal, and eventually mob leader of the San Francisco underworld. Out for revenge against the surgeon who performed his operation, he undergoes brain surgery which has a chance of altering his anti-social behavior. 93 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+2214"">DVD 2214Ж","â€¢149;Ѭ href=""http://us.imdb.com/title/tt0011565/"">Credits and other information from the Internet Movie DatabaseЖ
","San Francisco and the Bay Area in the Movies"
